grid_code	GSP_Deuterium	X	Y
-579400	-57.94	-93.441386	44.95032
-573800	-57.38	-93.108053	44.95032
-569700	-56.97	-92.77472	44.95032
-570800	-57.08	-92.441387	44.95032
-563600	-56.36	-92.108054	44.95032
-554900	-55.49	-91.774721	44.95032
-551300	-55.13	-91.441388	44.95032
-548700	-54.87	-91.108055	44.95032
-548600	-54.86	-90.774722	44.95032
-550000	-55.00	-90.441389	44.95032
-545400	-54.54	-90.108056	44.95032
-539400	-53.94	-89.774723	44.95032
-536300	-53.63	-89.44139	44.95032
-565400	-56.54	-89.108057	44.95032
-555000	-55.50	-88.774724	44.95032
-548900	-54.89	-88.441391	44.95032
-540700	-54.07	-88.108058	44.95032
-537200	-53.72	-85.774727	44.95032
-551200	-55.12	-85.108061	44.95032
-559000	-55.90	-84.774728	44.95032
-557900	-55.79	-84.441395	44.95032
-553200	-55.32	-84.108062	44.95032
-548700	-54.87	-83.774729	44.95032
-544700	-54.47	-83.441396	44.95032
-568700	-56.87	-79.774733	44.95032
-575700	-57.57	-79.4414	44.95032
-583600	-58.36	-79.108067	44.95032
-590600	-59.06	-78.774734	44.95032
-596800	-59.68	-78.441401	44.95032
-600500	-60.05	-78.108068	44.95032
-601000	-60.10	-77.774735	44.95032
-602000	-60.20	-77.441402	44.95032
-599400	-59.94	-77.108069	44.95032
-596700	-59.67	-76.774736	44.95032
-591200	-59.12	-76.441403	44.95032
-589000	-58.90	-76.10807	44.95032
-588800	-58.88	-75.774737	44.95032
-587900	-58.79	-75.441404	44.95032
-589700	-58.97	-75.108071	44.95032
-592100	-59.21	-74.774738	44.95032
-606400	-60.64	-74.441405	44.95032
-627000	-62.70	-74.108072	44.95032
-622800	-62.28	-73.774739	44.95032
-587300	-58.73	-73.441406	44.95032
-593500	-59.35	-73.108073	44.95032
-615500	-61.55	-72.77474	44.95032
-629300	-62.93	-72.441407	44.95032
-628500	-62.85	-72.108074	44.95032
-608600	-60.86	-71.774741	44.95032
-615900	-61.59	-71.441408	44.95032
-606700	-60.67	-71.108075	44.95032
-609300	-60.93	-70.774742	44.95032
-631000	-63.10	-70.441409	44.95032
-597300	-59.73	-70.108076	44.95032
-584600	-58.46	-69.774743	44.95032
-579600	-57.96	-69.44141	44.95032
-577100	-57.71	-69.108077	44.95032
-572000	-57.20	-68.774744	44.95032
-572500	-57.25	-68.441411	44.95032
-571400	-57.14	-68.108078	44.95032
-562600	-56.26	-67.774745	44.95032
-556900	-55.69	-67.441412	44.95032
-549300	-54.93	-67.108079	44.95032
-546800	-54.68	-65.108081	44.95032
-550300	-55.03	-64.774748	44.95032
-547200	-54.72	-64.441415	44.95032
-785600	-78.56	-100.774712	44.616987
-771200	-77.12	-100.441379	44.616987
-555500	-55.55	-92.77472	44.616987
-587600	-58.76	-92.441387	44.616987
-580500	-58.05	-92.108054	44.616987
-576600	-57.66	-91.774721	44.616987
-573000	-57.30	-91.441388	44.616987
-569100	-56.91	-91.108055	44.616987
-562100	-56.21	-90.774722	44.616987
-558600	-55.86	-90.441389	44.616987
-556200	-55.62	-90.108056	44.616987
-551500	-55.15	-89.774723	44.616987
-548800	-54.88	-89.44139	44.616987
-538600	-53.86	-89.108057	44.616987
-531000	-53.10	-88.774724	44.616987
-527700	-52.77	-88.441391	44.616987
-521400	-52.14	-88.108058	44.616987
-522599	-52.26	-87.774725	44.616987
-512900	-51.29	-87.441392	44.616987
-521699	-52.17	-86.10806	44.616987
-530600	-53.06	-85.774727	44.616987
-535000	-53.50	-85.441394	44.616987
-539300	-53.93	-85.108061	44.616987
-541300	-54.13	-84.774728	44.616987
-542500	-54.25	-84.441395	44.616987
-542400	-54.24	-84.108062	44.616987
-535900	-53.59	-83.774729	44.616987
-530300	-53.03	-83.441396	44.616987
-553900	-55.39	-81.108065	44.616987
-565000	-56.50	-80.774732	44.616987
-562900	-56.29	-79.774733	44.616987
-564100	-56.41	-79.4414	44.616987
-568300	-56.83	-79.108067	44.616987
-573700	-57.37	-78.774734	44.616987
-576500	-57.65	-78.441401	44.616987
-579400	-57.94	-78.108068	44.616987
-576600	-57.66	-77.774735	44.616987
-576700	-57.67	-77.441402	44.616987
-577100	-57.71	-77.108069	44.616987
-578300	-57.83	-76.774736	44.616987
-577700	-57.77	-76.441403	44.616987
-576100	-57.61	-76.10807	44.616987
-576800	-57.68	-75.774737	44.616987
-580900	-58.09	-75.441404	44.616987
-592900	-59.29	-75.108071	44.616987
-615400	-61.54	-74.774738	44.616987
-627100	-62.71	-74.441405	44.616987
-634200	-63.42	-74.108072	44.616987
-617400	-61.74	-73.774739	44.616987
-582700	-58.27	-73.441406	44.616987
-588600	-58.86	-73.108073	44.616987
-618400	-61.84	-72.77474	44.616987
-616900	-61.69	-72.441407	44.616987
-617800	-61.78	-72.108074	44.616987
-619900	-61.99	-71.774741	44.616987
-628300	-62.83	-71.441408	44.616987
-627400	-62.74	-71.108075	44.616987
-608200	-60.82	-70.774742	44.616987
-594800	-59.48	-70.441409	44.616987
-581000	-58.10	-70.108076	44.616987
-571100	-57.11	-69.774743	44.616987
-571200	-57.12	-69.44141	44.616987
-569000	-56.90	-69.108077	44.616987
-559800	-55.98	-68.774744	44.616987
-557500	-55.75	-68.441411	44.616987
-554100	-55.41	-68.108078	44.616987
-545900	-54.59	-67.774745	44.616987
-535100	-53.51	-65.774747	44.616987
-541600	-54.16	-65.441414	44.616987
-539600	-53.96	-65.108081	44.616987
-532400	-53.24	-64.774748	44.616987
-524000	-52.40	-64.441415	44.616987
-515000	-51.50	-64.108082	44.616987
-762500	-76.25	-100.441379	44.283654
-752200	-75.22	-100.108046	44.283654
-744600	-74.46	-99.774713	44.283654
-580800	-58.08	-92.77472	44.283654
-571500	-57.15	-92.441387	44.283654
-564900	-56.49	-92.108054	44.283654
-556200	-55.62	-91.774721	44.283654
-548800	-54.88	-91.441388	44.283654
-545100	-54.51	-91.108055	44.283654
-540500	-54.05	-90.774722	44.283654
-537400	-53.74	-90.441389	44.283654
-531000	-53.10	-90.108056	44.283654
-529300	-52.93	-89.774723	44.283654
-526200	-52.62	-89.44139	44.283654
-516400	-51.64	-89.108057	44.283654
-510800	-51.08	-88.774724	44.283654
-508000	-50.80	-88.441391	44.283654
-508500	-50.85	-88.108058	44.283654
-503600	-50.36	-87.774725	44.283654
-505000	-50.50	-86.10806	44.283654
-517300	-51.73	-85.774727	44.283654
-528200	-52.82	-85.441394	44.283654
-524400	-52.44	-85.108061	44.283654
-525700	-52.57	-84.774728	44.283654
-521600	-52.16	-84.441395	44.283654
-518000	-51.80	-84.108062	44.283654
-515099	-51.51	-83.774729	44.283654
-512599	-51.26	-83.441396	44.283654
-541600	-54.16	-81.441398	44.283654
-547500	-54.75	-81.108065	44.283654
-567100	-56.71	-80.774732	44.283654
-575800	-57.58	-80.441399	44.283654
-563700	-56.37	-80.108066	44.283654
-551300	-55.13	-79.774733	44.283654
-554600	-55.46	-79.4414	44.283654
-561300	-56.13	-79.108067	44.283654
-565100	-56.51	-78.774734	44.283654
-562500	-56.25	-78.441401	44.283654
-563700	-56.37	-78.108068	44.283654
-557300	-55.73	-77.774735	44.283654
-556600	-55.66	-77.441402	44.283654
-557500	-55.75	-77.108069	44.283654
-558000	-55.80	-76.774736	44.283654
-560000	-56.00	-76.441403	44.283654
-564800	-56.48	-76.10807	44.283654
-571900	-57.19	-75.774737	44.283654
-583600	-58.36	-75.441404	44.283654
-606700	-60.67	-75.108071	44.283654
-619600	-61.96	-74.774738	44.283654
-622500	-62.25	-74.441405	44.283654
-612000	-61.20	-74.108072	44.283654
-635100	-63.51	-73.774739	44.283654
-577300	-57.73	-73.441406	44.283654
-595600	-59.56	-73.108073	44.283654
-613900	-61.39	-72.77474	44.283654
-611600	-61.16	-72.441407	44.283654
-597700	-59.77	-72.108074	44.283654
-622700	-62.27	-71.774741	44.283654
-617500	-61.75	-71.441408	44.283654
-608000	-60.80	-71.108075	44.283654
-580400	-58.04	-70.774742	44.283654
-573300	-57.33	-70.441409	44.283654
-565400	-56.54	-70.108076	44.283654
-559200	-55.92	-69.774743	44.283654
-557000	-55.70	-69.44141	44.283654
-550300	-55.03	-69.108077	44.283654
-522000	-52.20	-66.10808	44.283654
-530300	-53.03	-65.774747	44.283654
-530400	-53.04	-65.441414	44.283654
-523900	-52.39	-65.108081	44.283654
-518900	-51.89	-64.774748	44.283654
-509400	-50.94	-64.441415	44.283654
-738100	-73.81	-100.108046	43.950321
-726700	-72.67	-99.774713	43.950321
-720199	-72.02	-99.44138	43.950321
-566500	-56.65	-92.77472	43.950321
-558800	-55.88	-92.441387	43.950321
-550000	-55.00	-92.108054	43.950321
-541800	-54.18	-91.774721	43.950321
-531100	-53.11	-91.441388	43.950321
-525900	-52.59	-91.108055	43.950321
-526100	-52.61	-90.774722	43.950321
-522300	-52.23	-90.441389	43.950321
-511900	-51.19	-90.108056	43.950321
-508800	-50.88	-89.774723	43.950321
-500700	-50.07	-89.44139	43.950321
-496699	-49.67	-89.108057	43.950321
-496900	-49.69	-88.774724	43.950321
-493400	-49.34	-88.441391	43.950321
-495200	-49.52	-88.108058	43.950321
-483200	-48.32	-87.774725	43.950321
-505000	-50.50	-86.441393	43.950321
-493000	-49.30	-86.10806	43.950321
-500200	-50.02	-85.774727	43.950321
-506400	-50.64	-85.441394	43.950321
-506500	-50.65	-85.108061	43.950321
-502900	-50.29	-84.774728	43.950321
-498700	-49.87	-84.441395	43.950321
-499400	-49.94	-84.108062	43.950321
-508600	-50.86	-83.108063	43.950321
-510700	-51.07	-82.77473	43.950321
-536500	-53.65	-81.441398	43.950321
-543700	-54.37	-81.108065	43.950321
-552600	-55.26	-80.774732	43.950321
-560200	-56.02	-80.441399	43.950321
-558500	-55.85	-80.108066	43.950321
-541000	-54.10	-79.774733	43.950321
-538700	-53.87	-79.4414	43.950321
-530600	-53.06	-79.108067	43.950321
-528500	-52.85	-78.774734	43.950321
-528900	-52.89	-78.441401	43.950321
-537100	-53.71	-77.441402	43.950321
-540200	-54.02	-77.108069	43.950321
-558900	-55.89	-76.10807	43.950321
-590800	-59.08	-75.774737	43.950321
-583600	-58.36	-75.441404	43.950321
-610000	-61.00	-75.108071	43.950321
-617800	-61.78	-74.774738	43.950321
-624900	-62.49	-74.441405	43.950321
-613400	-61.34	-74.108072	43.950321
-598400	-59.84	-73.774739	43.950321
-571700	-57.17	-73.441406	43.950321
-587400	-58.74	-73.108073	43.950321
-605900	-60.59	-72.77474	43.950321
-592900	-59.29	-72.441407	43.950321
-593200	-59.32	-72.108074	43.950321
-594900	-59.49	-71.774741	43.950321
-597000	-59.70	-71.441408	43.950321
-573400	-57.34	-71.108075	43.950321
-564700	-56.47	-70.774742	43.950321
-556000	-55.60	-70.441409	43.950321
-574700	-57.47	-70.108076	43.950321
-513000	-51.30	-65.441414	43.950321
-508400	-50.84	-65.108081	43.950321
-718000	-71.80	-99.774713	43.616988
-707400	-70.74	-99.44138	43.616988
-698500	-69.85	-99.108047	43.616988
-646400	-64.64	-96.441383	43.616988
-642900	-64.29	-96.10805	43.616988
-611500	-61.15	-95.774717	43.616988
-557400	-55.74	-93.441386	43.616988
-550700	-55.07	-93.108053	43.616988
-547200	-54.72	-92.77472	43.616988
-543200	-54.32	-92.441387	43.616988
-534900	-53.49	-92.108054	43.616988
-525200	-52.52	-91.774721	43.616988
-513400	-51.34	-91.441388	43.616988
-508700	-50.87	-91.108055	43.616988
-506800	-50.68	-90.774722	43.616988
-501900	-50.19	-90.441389	43.616988
-497400	-49.74	-90.108056	43.616988
-490600	-49.06	-89.774723	43.616988
-503100	-50.31	-89.44139	43.616988
-483000	-48.30	-89.108057	43.616988
-479000	-47.90	-88.774724	43.616988
-482100	-48.21	-88.441391	43.616988
-476699	-47.67	-88.108058	43.616988
-482000	-48.20	-87.774725	43.616988
-489199	-48.92	-86.441393	43.616988
-495800	-49.58	-86.10806	43.616988
-501900	-50.19	-85.774727	43.616988
-486300	-48.63	-85.441394	43.616988
-489400	-48.94	-85.108061	43.616988
-505800	-50.58	-84.774728	43.616988
-504500	-50.45	-84.441395	43.616988
-504600	-50.46	-84.108062	43.616988
-507100	-50.71	-83.774729	43.616988
-493300	-49.33	-83.441396	43.616988
-499100	-49.91	-83.108063	43.616988
-501699	-50.17	-82.77473	43.616988
-522500	-52.25	-81.441398	43.616988
-531900	-53.19	-81.108065	43.616988
-536800	-53.68	-80.774732	43.616988
-534900	-53.49	-80.441399	43.616988
-535000	-53.50	-80.108066	43.616988
-518500	-51.85	-79.774733	43.616988
-549300	-54.93	-76.10807	43.616988
-575100	-57.51	-75.774737	43.616988
-583100	-58.31	-75.441404	43.616988
-590800	-59.08	-75.108071	43.616988
-614600	-61.46	-74.774738	43.616988
-607900	-60.79	-74.441405	43.616988
-602800	-60.28	-74.108072	43.616988
-572700	-57.27	-73.774739	43.616988
-560300	-56.03	-73.441406	43.616988
-578300	-57.83	-73.108073	43.616988
-604500	-60.45	-72.77474	43.616988
-575000	-57.50	-72.441407	43.616988
-584500	-58.45	-72.108074	43.616988
-572000	-57.20	-71.774741	43.616988
-566000	-56.60	-71.441408	43.616988
-563200	-56.32	-71.108075	43.616988
-579100	-57.91	-70.774742	43.616988
-564600	-56.46	-70.441409	43.616988
-689500	-68.95	-99.108047	43.283655
-674800	-67.48	-98.774714	43.283655
-632500	-63.25	-96.774716	43.283655
-625400	-62.54	-96.441383	43.283655
-622000	-62.20	-96.10805	43.283655
-618700	-61.87	-95.774717	43.283655
-611800	-61.18	-95.441384	43.283655
-603200	-60.32	-95.108051	43.283655
-593400	-59.34	-94.774718	43.283655
-583300	-58.33	-94.441385	43.283655
-574600	-57.46	-94.108052	43.283655
-571600	-57.16	-93.774719	43.283655
-564200	-56.42	-93.441386	43.283655
-555200	-55.52	-93.108053	43.283655
-547400	-54.74	-92.77472	43.283655
-520700	-52.07	-92.441387	43.283655
-515000	-51.50	-92.108054	43.283655
-530700	-53.07	-91.774721	43.283655
-523600	-52.36	-91.441388	43.283655
-511300	-51.13	-91.108055	43.283655
-506200	-50.62	-90.774722	43.283655
-500400	-50.04	-90.441389	43.283655
-494500	-49.45	-90.108056	43.283655
-493200	-49.32	-89.774723	43.283655
-490600	-49.06	-89.44139	43.283655
-484700	-48.47	-89.108057	43.283655
-479199	-47.92	-88.774724	43.283655
-481800	-48.18	-88.441391	43.283655
-476000	-47.60	-88.108058	43.283655
-478200	-47.82	-86.10806	43.283655
-484300	-48.43	-85.774727	43.283655
-489500	-48.95	-85.441394	43.283655
-491900	-49.19	-85.108061	43.283655
-490800	-49.08	-84.774728	43.283655
-491800	-49.18	-84.441395	43.283655
-493500	-49.35	-84.108062	43.283655
-497800	-49.78	-83.774729	43.283655
-505400	-50.54	-83.441396	43.283655
-509000	-50.90	-83.108063	43.283655
-490099	-49.01	-82.77473	43.283655
-497200	-49.72	-81.774731	43.283655
-507800	-50.78	-81.441398	43.283655
-515900	-51.59	-81.108065	43.283655
-518800	-51.88	-80.774732	43.283655
-516500	-51.65	-80.441399	43.283655
-513200	-51.32	-80.108066	43.283655
-534700	-53.47	-78.774734	43.283655
-541300	-54.13	-78.441401	43.283655
-545700	-54.57	-78.108068	43.283655
-544200	-54.42	-77.774735	43.283655
-548700	-54.87	-77.108069	43.283655
-551600	-55.16	-76.774736	43.283655
-558400	-55.84	-76.441403	43.283655
-560000	-56.00	-76.10807	43.283655
-565700	-56.57	-75.774737	43.283655
-547800	-54.78	-75.441404	43.283655
-559900	-55.99	-75.108071	43.283655
-574500	-57.45	-74.774738	43.283655
-580900	-58.09	-74.441405	43.283655
-568100	-56.81	-74.108072	43.283655
-573800	-57.38	-73.774739	43.283655
-551500	-55.15	-73.441406	43.283655
-593400	-59.34	-73.108073	43.283655
-583700	-58.37	-72.77474	43.283655
-564800	-56.48	-72.441407	43.283655
-577900	-57.79	-72.108074	43.283655
-582400	-58.24	-71.774741	43.283655
-576200	-57.62	-71.441408	43.283655
-571900	-57.19	-71.108075	43.283655
-557800	-55.78	-70.774742	43.283655
-661600	-66.16	-98.774714	42.950322
-648100	-64.81	-98.441381	42.950322
-638400	-63.84	-98.108048	42.950322
-633600	-63.36	-97.774715	42.950322
-622700	-62.27	-97.441382	42.950322
-613600	-61.36	-97.108049	42.950322
-608400	-60.84	-96.774716	42.950322
-605700	-60.57	-96.441383	42.950322
-598000	-59.80	-96.10805	42.950322
-596900	-59.69	-95.774717	42.950322
-590700	-59.07	-95.441384	42.950322
-582400	-58.24	-95.108051	42.950322
-572900	-57.29	-94.774718	42.950322
-562600	-56.26	-94.441385	42.950322
-555500	-55.55	-94.108052	42.950322
-551700	-55.17	-93.774719	42.950322
-547100	-54.71	-93.441386	42.950322
-535100	-53.51	-93.108053	42.950322
-525900	-52.59	-92.77472	42.950322
-520200	-52.02	-92.441387	42.950322
-517700	-51.77	-92.108054	42.950322
-513000	-51.30	-91.774721	42.950322
-502599	-50.26	-91.441388	42.950322
-494000	-49.40	-91.108055	42.950322
-490200	-49.02	-90.774722	42.950322
-489300	-48.93	-90.441389	42.950322
-484400	-48.44	-90.108056	42.950322
-478700	-47.87	-89.774723	42.950322
-472900	-47.29	-89.44139	42.950322
-467900	-46.79	-89.108057	42.950322
-465600	-46.56	-88.774724	42.950322
-463800	-46.38	-88.441391	42.950322
-458700	-45.87	-88.108058	42.950322
-461600	-46.16	-86.10806	42.950322
-467900	-46.79	-85.774727	42.950322
-474000	-47.40	-85.441394	42.950322
-477599	-47.76	-85.108061	42.950322
-480099	-48.01	-84.774728	42.950322
-484000	-48.40	-84.441395	42.950322
-487800	-48.78	-84.108062	42.950322
-492599	-49.26	-83.774729	42.950322
-499700	-49.97	-83.441396	42.950322
-498000	-49.80	-83.108063	42.950322
-493900	-49.39	-82.77473	42.950322
-494700	-49.47	-82.441397	42.950322
-500099	-50.01	-82.108064	42.950322
-505700	-50.57	-81.774731	42.950322
-491400	-49.14	-81.441398	42.950322
-496900	-49.69	-81.108065	42.950322
-499800	-49.98	-80.774732	42.950322
-502000	-50.20	-80.441399	42.950322
-519000	-51.90	-80.108066	42.950322
-518500	-51.85	-79.774733	42.950322
-520099	-52.01	-79.4414	42.950322
-523600	-52.36	-79.108067	42.950322
-533900	-53.39	-78.774734	42.950322
-528600	-52.86	-78.441401	42.950322
-533400	-53.34	-78.108068	42.950322
-546700	-54.67	-77.774735	42.950322
-532800	-53.28	-77.441402	42.950322
-549800	-54.98	-77.108069	42.950322
-546500	-54.65	-76.774736	42.950322
-543900	-54.39	-76.441403	42.950322
-553600	-55.36	-76.10807	42.950322
-563300	-56.33	-75.774737	42.950322
-561400	-56.14	-75.441404	42.950322
-566300	-56.63	-75.108071	42.950322
-559700	-55.97	-74.774738	42.950322
-547500	-54.75	-74.441405	42.950322
-570100	-57.01	-74.108072	42.950322
-554800	-55.48	-73.774739	42.950322
-551800	-55.18	-73.441406	42.950322
-583600	-58.36	-73.108073	42.950322
-571400	-57.14	-72.77474	42.950322
-573900	-57.39	-72.441407	42.950322
-561400	-56.14	-72.108074	42.950322
-575200	-57.52	-71.774741	42.950322
-556500	-55.65	-71.441408	42.950322
-551700	-55.17	-71.108075	42.950322
-629100	-62.91	-98.108048	42.616989
-624100	-62.41	-97.774715	42.616989
-618700	-61.87	-97.441382	42.616989
-605800	-60.58	-97.108049	42.616989
-589100	-58.91	-96.774716	42.616989
-581900	-58.19	-96.441383	42.616989
-579900	-57.99	-96.10805	42.616989
-575900	-57.59	-95.774717	42.616989
-571400	-57.14	-95.441384	42.616989
-562000	-56.20	-95.108051	42.616989
-553200	-55.32	-94.774718	42.616989
-543600	-54.36	-94.441385	42.616989
-537300	-53.73	-94.108052	42.616989
-532600	-53.26	-93.774719	42.616989
-527300	-52.73	-93.441386	42.616989
-518600	-51.86	-93.108053	42.616989
-509100	-50.91	-92.77472	42.616989
-500500	-50.05	-92.441387	42.616989
-496500	-49.65	-92.108054	42.616989
-493300	-49.33	-91.774721	42.616989
-488500	-48.85	-91.441388	42.616989
-484000	-48.40	-91.108055	42.616989
-472800	-47.28	-90.774722	42.616989
-467300	-46.73	-90.441389	42.616989
-465800	-46.58	-90.108056	42.616989
-460500	-46.05	-89.774723	42.616989
-455900	-45.59	-89.44139	42.616989
-451200	-45.12	-89.108057	42.616989
-452500	-45.25	-88.774724	42.616989
-449400	-44.94	-88.441391	42.616989
-442800	-44.28	-88.108058	42.616989
-449500	-44.95	-86.10806	42.616989
-457400	-45.74	-85.774727	42.616989
-464300	-46.43	-85.441394	42.616989
-467800	-46.78	-85.108061	42.616989
-472000	-47.20	-84.774728	42.616989
-475700	-47.57	-84.441395	42.616989
-478800	-47.88	-84.108062	42.616989
-482400	-48.24	-83.774729	42.616989
-481500	-48.15	-83.441396	42.616989
-477100	-47.71	-83.108063	42.616989
-480400	-48.04	-82.441397	42.616989
-485200	-48.52	-82.108064	42.616989
-489800	-48.98	-81.774731	42.616989
-490300	-49.03	-81.441398	42.616989
-500300	-50.03	-80.441399	42.616989
-524300	-52.43	-78.774734	42.616989
-538400	-53.84	-78.441401	42.616989
-535300	-53.53	-78.108068	42.616989
-536200	-53.62	-77.774735	42.616989
-542100	-54.21	-77.441402	42.616989
-556100	-55.61	-77.108069	42.616989
-553200	-55.32	-76.774736	42.616989
-560500	-56.05	-76.441403	42.616989
-547100	-54.71	-76.10807	42.616989
-550500	-55.05	-75.774737	42.616989
-552000	-55.20	-75.441404	42.616989
-557900	-55.79	-75.108071	42.616989
-570000	-57.00	-74.774738	42.616989
-565000	-56.50	-74.441405	42.616989
-575000	-57.50	-74.108072	42.616989
-544900	-54.49	-73.774739	42.616989
-550400	-55.04	-73.441406	42.616989
-566700	-56.67	-73.108073	42.616989
-570000	-57.00	-72.77474	42.616989
-560900	-56.09	-72.441407	42.616989
-572600	-57.26	-72.108074	42.616989
-558600	-55.86	-71.774741	42.616989
-544700	-54.47	-71.441408	42.616989
-539800	-53.98	-71.108075	42.616989
-566000	-56.60	-96.441383	42.283656
-555100	-55.51	-96.10805	42.283656
-556600	-55.66	-95.774717	42.283656
-554600	-55.46	-95.441384	42.283656
-547600	-54.76	-95.108051	42.283656
-535600	-53.56	-94.774718	42.283656
-526700	-52.67	-94.441385	42.283656
-519800	-51.98	-94.108052	42.283656
-512800	-51.28	-93.774719	42.283656
-507500	-50.75	-93.441386	42.283656
-498400	-49.84	-93.108053	42.283656
-493400	-49.34	-92.77472	42.283656
-486300	-48.63	-92.441387	42.283656
-478800	-47.88	-92.108054	42.283656
-472100	-47.21	-91.774721	42.283656
-469700	-46.97	-91.441388	42.283656
-463500	-46.35	-91.108055	42.283656
-457300	-45.73	-90.774722	42.283656
-449400	-44.94	-90.441389	42.283656
-446000	-44.60	-90.108056	42.283656
-446000	-44.60	-89.774723	42.283656
-441300	-44.13	-89.44139	42.283656
-436800	-43.68	-89.108057	42.283656
-434800	-43.48	-88.774724	42.283656
-434600	-43.46	-88.441391	42.283656
-428600	-42.86	-88.108058	42.283656
-440600	-44.06	-86.10806	42.283656
-448500	-44.85	-85.774727	42.283656
-452500	-45.25	-85.441394	42.283656
-457599	-45.76	-85.108061	42.283656
-463700	-46.37	-84.774728	42.283656
-467400	-46.74	-84.441395	42.283656
-467900	-46.79	-84.108062	42.283656
-464400	-46.44	-83.774729	42.283656
-461300	-46.13	-83.441396	42.283656
-461000	-46.10	-83.108063	42.283656
-465800	-46.58	-82.77473	42.283656
-467800	-46.78	-82.441397	42.283656
-470000	-47.00	-82.108064	42.283656
-510900	-51.09	-79.4414	42.283656
-515700	-51.57	-79.108067	42.283656
-526400	-52.64	-78.774734	42.283656
-530600	-53.06	-78.441401	42.283656
-534200	-53.42	-78.108068	42.283656
-541500	-54.15	-77.774735	42.283656
-532500	-53.25	-77.441402	42.283656
-552300	-55.23	-77.108069	42.283656
-549400	-54.94	-76.774736	42.283656
-551300	-55.13	-76.441403	42.283656
-554300	-55.43	-76.10807	42.283656
-558700	-55.87	-75.774737	42.283656
-543100	-54.31	-75.441404	42.283656
-555800	-55.58	-75.108071	42.283656
-567000	-56.70	-74.774738	42.283656
-570800	-57.08	-74.441405	42.283656
-569500	-56.95	-74.108072	42.283656
-535400	-53.54	-73.774739	42.283656
-562500	-56.25	-73.441406	42.283656
-577000	-57.70	-73.108073	42.283656
-542900	-54.29	-72.77474	42.283656
-542800	-54.28	-72.441407	42.283656
-555300	-55.53	-72.108074	42.283656
-545400	-54.54	-71.774741	42.283656
-535400	-53.54	-71.441408	42.283656
-530000	-53.00	-71.108075	42.283656
-549600	-54.96	-96.441383	41.950323
-535500	-53.55	-96.10805	41.950323
-537800	-53.78	-95.774717	41.950323
-535900	-53.59	-95.441384	41.950323
-532800	-53.28	-95.108051	41.950323
-523200	-52.32	-94.774718	41.950323
-510400	-51.04	-94.441385	41.950323
-500700	-50.07	-94.108052	41.950323
-493600	-49.36	-93.774719	41.950323
-486900	-48.69	-93.441386	41.950323
-482100	-48.21	-93.108053	41.950323
-477000	-47.70	-92.77472	41.950323
-469000	-46.90	-92.441387	41.950323
-461699	-46.17	-92.108054	41.950323
-456500	-45.65	-91.774721	41.950323
-451699	-45.17	-91.441388	41.950323
-448000	-44.80	-91.108055	41.950323
-440000	-44.00	-90.774722	41.950323
-435099	-43.51	-90.441389	41.950323
-429700	-42.97	-90.108056	41.950323
-427599	-42.76	-89.774723	41.950323
-427100	-42.71	-89.44139	41.950323
-427000	-42.70	-89.108057	41.950323
-423900	-42.39	-88.774724	41.950323
-418200	-41.82	-88.441391	41.950323
-414600	-41.46	-88.108058	41.950323
-408800	-40.88	-87.774725	41.950323
-424900	-42.49	-86.441393	41.950323
-432200	-43.22	-86.10806	41.950323
-437000	-43.70	-85.774727	41.950323
-441400	-44.14	-85.441394	41.950323
-447900	-44.79	-85.108061	41.950323
-453800	-45.38	-84.774728	41.950323
-454800	-45.48	-84.441395	41.950323
-450300	-45.03	-84.108062	41.950323
-448100	-44.81	-83.774729	41.950323
-447300	-44.73	-83.441396	41.950323
-490300	-49.03	-80.441399	41.950323
-506000	-50.60	-80.108066	41.950323
-517400	-51.74	-79.774733	41.950323
-523000	-52.30	-79.4414	41.950323
-529800	-52.98	-79.108067	41.950323
-520099	-52.01	-78.774734	41.950323
-520700	-52.07	-78.441401	41.950323
-528600	-52.86	-78.108068	41.950323
-534200	-53.42	-77.774735	41.950323
-547600	-54.76	-77.441402	41.950323
-546700	-54.67	-77.108069	41.950323
-544800	-54.48	-76.774736	41.950323
-535400	-53.54	-76.441403	41.950323
-546400	-54.64	-76.10807	41.950323
-550700	-55.07	-75.774737	41.950323
-561700	-56.17	-75.441404	41.950323
-557500	-55.75	-75.108071	41.950323
-570700	-57.07	-74.774738	41.950323
-562400	-56.24	-74.441405	41.950323
-523200	-52.32	-74.108072	41.950323
-531400	-53.14	-73.774739	41.950323
-547700	-54.77	-73.441406	41.950323
-548600	-54.86	-73.108073	41.950323
-522900	-52.29	-72.77474	41.950323
-532700	-53.27	-72.441407	41.950323
-534600	-53.46	-72.108074	41.950323
-532800	-53.28	-71.774741	41.950323
-520700	-52.07	-71.441408	41.950323
-517800	-51.78	-71.108075	41.950323
-556400	-55.64	-70.774742	41.950323
-538000	-53.80	-96.774716	41.61699
-529400	-52.94	-96.441383	41.61699
-519300	-51.93	-96.10805	41.61699
-516000	-51.60	-95.774717	41.61699
-516300	-51.63	-95.441384	41.61699
-512200	-51.22	-95.108051	41.61699
-509000	-50.90	-94.774718	41.61699
-498500	-49.85	-94.441385	41.61699
-486400	-48.64	-94.108052	41.61699
-476000	-47.60	-93.774719	41.61699
-468400	-46.84	-93.441386	41.61699
-463300	-46.33	-93.108053	41.61699
-458900	-45.89	-92.77472	41.61699
-454700	-45.47	-92.441387	41.61699
-447800	-44.78	-92.108054	41.61699
